,smiles,cluster_id
825,Cc1ccc(NCc2cccc(C#N)c2)c(C(N)=O)c1,216
826,CN1C(=O)C(=CNc2cccc(C#N)c2)c2ccccc21,216
827,CSc1ccc(NC(=O)c2cccc(C#N)c2)cc1,216
828,C=CCN(CC=C)C(=O)c1cc(Br)ccc1Cl,16
829,COCCC(CCOC)c1ccc(F)c(Br)c1,16
830,Cn1cc(C2NCCc3ccc(F)c(Cl)c32)cn1,16
831,CCOc1ccc(Br)cc1NC(=O)c1ccncc1,16
832,CC(C)CN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,53
833,Cc1ccc(CNC(=O)CN2CCN(c3ccccn3)CC2)o1,53
834,Cc1nccn1-c1cc(Cl)ccc1C(=O)N1CCN(C2CC2)CC1,53
835,Fc1ccc(/C=C/CN2CCN(c3ncccn3)CC2)c(F)c1,53
836,COc1cccc(Cc2cnc(NC(=O)CN3CCOCC3)s2)c1.Cl,149
837,O=C(c1cc2n(n1)CCN(CCc1ccccc1)C2=O)N1CCOCC1,149
838,Cn1cc(CN2CC3CC(C(=O)NCc4ccco4)C(C2)O3)cn1,149
839,COc1cccc(-c2cnc3ccn(CC(=O)N4CCOCC4)c3c2)c1I,149
840,CC(C)NC[C@@H](Nc1ncnc2c(C(N)=O)ccnc12)c1ccc(F)cc1,140
841,CN(Cc1cccc(C(N)=O)c1)c1nc(-c2ccncc2)nc2c1CCNC2,140
842,NC(=O)c1ccc(CNC(=O)c2nc[nH]c2C(=O)NCc2cccc(F)c2)cc1,140
843,NC(=O)[C@H](CNC(=O)c1cc(Cl)c[nH]1)N1CCC(CCc2ccccc2)N2C[C@H](N)C[C@H]2C1=O,140
844,O=C(NC1CC1)c1cnc(NC(=O)[C@H]2CC(=O)N(c3ccc(Cl)cc3)C2)nc1,180
845,Cc1cc(C(=O)NCCN(C)c2ccccc2F)c2c(C)noc2n1,180
846,Cn1nc(C(=O)NCC(=O)NC2CCCC2)c2ccccc2c1=O,180
847,CC(=O)Nc1cccc(NC(C)C(=O)Nc2cc(C)on2)c1C,180
848,CC1CC(NS(=O)(=O)N(C)CC(F)(F)F)CC(C)(C)C1,25
849,N#CC1(NC(=O)CCCC2CCCCC2)CCN(CC(F)(F)F)CC1,25
850,C[C@@H]1CC2(CCOCC2)NCCN1C(=O)Nc1cnc(C(F)(F)F)cn1,25
851,O=C(CCOCC(F)(F)F)NCc1cc(Cl)ccc1OC1CCC1,25
852,CC(C)c1ncc2c(n1)CN(C(=O)COc1ccc(N(C)C)cc1)C2,37
853,CCc1nnc2n1CCN(CC(=O)NCC(c1ccccc1)C(C)C)C2,37
854,O=C1CC[C@H](C(=O)NCCc2nnc(-c3ccccc3)o2)N1,37
855,CC(C)N1CC(C(=O)Nc2c(O)nc3ccccn3c2=O)CC1=O,37
856,Cc1nc(Cc2n[nH]c(=O)c3c2CCCC3)cs1,105
857,CCc1nc(CCNC(=O)c2ccc(=O)[nH]c2)sc1C,105
858,CCn1ccc(C(=O)NCCc2nc(C(C)C)cs2)n1,105
859,CC(=O)NCCNC(=O)c1sc(-c2ccoc2)nc1C,105
860,Cc1nc(C2CCCN(Cc3c(C)noc3C)C2)no1,229
861,Cc1cnc(N2CCC(N3CCc4ccccc4C3)C2)nc1C,229
862,CNC1CCN(c2cc(C(C)C)n3ncnc3n2)C1,229
863,c1cc(N2CCC(n3cnc(Cn4ccnc4)c3)C2)ccn1,229
864,O=C(Nc1cnc(N2CCCCC2)nc1)C(=O)N1CCCCC1,170
865,O=C([C@H]1CCC(=O)N(C2CCCCC2)C1)N1CCc2ccccc21,170
866,O=C(C1CC(=O)N(C2CCC2)C1)N1CCCC1,170
867,OC1CCN(Cc2cc(C#Cc3cnn(C4CCNCC4)c3)ccc2F)CC1,170
868,CC(=O)N1CC[C@H]2Nc3c(F)cc(F)cc3[C@H]2C1,139
869,Fc1cccc(-c2noc(CN3C[C@H]4CC[C@@H]3C4)n2)c1,139
870,CC(C)C(=O)N1CCC(Oc2cccnc2)CC1,139
871,O=c1cc(-c2ccc(F)cc2F)oc2c1C1CCN2CC1,139
872,CCc1ccc(-c2cc(NC(=O)c3cnn4cccnc34)[nH]n2)cc1,191
873,OCCNc1cccc(-c2n[nH]c3cnc(-c4c(F)cccc4F)cc23)n1,191
874,C=CCNC(=O)c1cc(C)nc2c1c(=O)[nH]n2Cc1ccccn1,191
875,Cc1cc(NC(=O)Cn2nc(-c3ccccc3F)ccc2=O)[nH]n1,191
876,CCOc1ccc(CN(C)C(=O)Cn2c(C)csc2=O)cc1,122
877,CCc1onc(C)c1NC(=O)C(c1ccccc1OC)N(C)C,122
878,CC(CC(=O)N(C)CC(=O)NCC(=O)NC1CC1)c1ccccc1,122
879,CN(C)C(=O)CNC1CC(=O)N(c2ccccc2)C1,122
880,CC(C)C(=O)Nc1ccc(CC(=O)Nc2ccc3c(c2)CCC3)cc1,145
881,CCN1C(=O)C(C)(C(=O)NCC#Cc2ccccc2)Oc2ccccc21,145
882,CC(=O)Nc1ccc(C(=O)N2CCC(OCc3ccccc3F)CC2)cc1,145
883,CC(C)NC(=O)c1ccc(NCC(=O)Nc2ccccc2)cc1,145
884,O=C(CCc1c[nH]c2ccccc12)N1CCCC1c1nc(C2CC2)no1,38
885,COCCC1(C(=O)N2CCC(c3nc(C)cc(=O)[nH]3)C2)CCCCC1,38
886,CC(C)CN1CC(C(=O)NCc2cc(=O)[nH]c3ccccc23)CC1=O,38
887,O=C(Cc1ccc[nH]1)Nc1cccc(C(=O)N2CCCCC2)c1,38
888,Cn1ccnc1SCC(O)c1ccc(Br)cc1,81
889,O=c1c2c([nH]n1CCSc1ccc(F)c(F)c1)CCCC2,81
890,CCN(Cc1ccc2c(c1)OCO2)C(=O)CSc1ncn[nH]1,81
891,Cc1cccc(NC(=O)CSc2nncs2)c1,81
892,c1ccc(OCc2noc(CCc3cn4cccnc4n3)n2)cc1,28
893,Cc1noc(C)c1CCc1nc(N(C)C)nn1C,28
894,COc1ccnc(NCc2cn3cc(Cl)ccc3n2)n1,28
895,Cc1nn(-c2ccc3nncn3n2)c2ccccc12,28
896,Cc1ccccc1CNC(=O)c1c[nH]c2cccc(F)c12,215
897,O=C(Nc1cnn(Cc2ccc(F)cc2)c1)c1n[nH]c2ccccc12,215
898,Cc1ccc(C(=O)Nc2cccc(Cc3ccccc3)c2)c(=O)[nH]1,215
899,Cc1ccc(NC(=O)c2cc(=O)[nH]c3ccccc23)cc1,215
900,CC(NC(=O)c1ccc(-n2cccn2)nc1)c1ccc(C#N)cc1,204
901,CCn1cc(C#N)c(=O)n(CC(=O)Nc2ccc(C)c(C)c2)c1=O,204
902,CCc1cnccc1C(=O)Nc1cccc(C#N)c1,204
903,COc1cc(-c2nc(-c3ccc(C#N)cn3)no2)ccn1,204
904,Fc1cc(F)c2c(c1)CCCN2Cc1nnc(C2CC2)o1,62
905,CC(C)c1nnc(CNC(=O)C(C)c2c(F)cccc2F)n1C,62
906,CC(=O)Nc1ccc(OS(=O)(=O)c2c(C)noc2C)cc1,62
907,O=C(c1cccnc1OCC(F)F)N1CCCC1CO,62
908,CC(C)Nc1ccc(-c2cc(C(=O)N3CCC[C@H]3C(N)=O)n[nH]2)cn1,17
909,Cc1cc(-c2ccccc2)nc(N2CCC(C(N)=O)CC2)n1,17
910,CC1CCC(C(N)=O)CN1C(=O)CCCOc1cccc(F)c1,17
911,CC1CCCCC1NC(=O)CN1CCC(C(N)=O)CC1,17
912,CC(COC(C)(C)C)N(C)C(=O)Nc1ccc2c(c1)COC2,115
913,CCCNC(=O)N1CCCc2ccccc21,115
914,CCOCCc1nnc(NC(=O)CNC(=O)NC)s1,115
915,CC(C)C(=O)NCCNC(=O)NC1CCCC1,115
916,CC(C)NC(=O)NC(C)(C)CC(=O)Nc1cncc2ccccc12,20
917,CCNC(=O)Nc1cccc(NC(=O)c2ccccc2Cl)c1,20
918,CCc1cccc(C)c1NC(=O)NCC(O)c1cccc(OC)c1,20
919,COc1cccc(NC(=O)NCc2ccccc2)c1,20
920,Cn1nc(C(C)(C)C)cc1C(=O)NCC(=O)N1CCCCC1,196
921,CC(NC(=O)c1cncc(F)c1)C1CCN(C(=O)[C@@H](C)N)CC1,196
922,C=CC(CC(=O)NCCCN1CCCC1=O)c1ccccc1,196
923,CC1(C)CCC(CNC(=O)CN2CCCCCC2=O)CC1,196
924,Cc1ccc(CC2NCCc3c(F)cccc32)cc1N,14
925,Nc1cc(F)ccc1-c1nnc2n1CCCCC2,14
926,COc1ccccc1CNC(=O)c1cc(C)ccc1N,14
927,CC(C)Nc1ccc(C(=O)Nc2cccc(N)c2)cn1,14
928,Cc1cc(O)n(Cc2ccc(CCCc3ccc(F)cc3)cc2)c(=O)n1,22
929,Cc1nn(-c2ccccc2)c(C)c1C(=O)N(C)Cc1ccccc1,22
930,CN(Cc1ccccc1)c1cnnc(NC(=O)c2ccc(F)cc2)c1,22
931,CC(C)Oc1ccc(Nc2nc(CO)cc(-c3ccc(F)cc3)n2)cc1,22
932,Cc1ccc(NC(=O)c2cnn(C3CCCC3)c2C2CC2)cc1,127
933,COc1cccc2c1cc(C(=O)NC1CCCCC1)n2C,127
934,CC(C)Cn1ncc(C(=O)Nc2ccc(S(C)=O)cc2)c1C1CC1,127
935,Cn1c(-c2ccncc2)nn(CCNC(=O)C2CC3CCC2C3)c1=O,127
936,CC(C)C(=O)Nc1nc(CC(=O)Nc2c(F)cccc2F)cs1,10
937,O=C(NCCc1ccccc1)c1scnc1C1CC1,10
938,O=C(CNC(=O)C1CCCCC1)Nc1nc(-c2ccc(F)cc2)cs1,10
939,CC(C)(C)C(NC(=O)c1scnc1C1CC1)c1ccc(F)cc1,10
940,NC(=O)c1ccccc1Oc1ccc(OCC(=O)N2CCCC2)cc1,200
941,CNC(=O)Nc1ccc2c(c1)-c1c(c(C(N)=O)nn1C)CC2,200
942,CCCCOC(C)C(=O)Nc1ccc(NC(N)=O)cc1,200
943,Cc1cccc(OCC(=O)Nc2cccc(NC(N)=O)c2)c1C,200
944,COn1c(-c2ccc(Cl)cc2)cnc1C[S+]([O-])CC(=O)N1CCC(C)CC1,68
945,CC(=O)N1CCC[C@H](c2nc(-c3ccc(Cl)cc3)no2)C1,68
946,C=CC(=O)N1CCC(Cc2nc3cccc(F)c3n2CC)CC1,68
947,O=C(OCCc1ccc(F)cc1)N1CCC(n2c3c(cnc2=O)CCC3)CC1,68
948,COC(C)(C)c1noc(-c2c[nH]c3cccc(F)c23)n1,151
949,Cc1cc(=O)[nH]nc1-c1ccc(Br)cc1,151
950,CN(CCOCC1CC1)C(=O)c1cccc2[nH]ccc12,151
951,CC(N)C(C)C(=O)Nc1cc(-c2ccncc2)n[nH]1,151
952,COc1ccccc1CN(C)C(=O)c1cn(C(C)C)c2ncccc12,153
953,O=C(NCCc1cccnc1)c1cc(-c2ccc(F)cc2)on1,153
954,O=C(NCc1nncn1-c1ccccc1)c1cncc(Br)c1,153
955,COc1cccc(Cc2nnc(NC(=O)c3ccnnc3)s2)c1,153
956,CCCc1nnc(NC(=O)N2CCC(NC(=O)C3CCCC3)CC2)s1,35
957,Cc1ccnc(NC(=O)C2CCN(C(=O)N3CCCC3)CC2)c1,35
958,O=C(N1CCCC1)N1CCC2(CC(Nc3ncccn3)CO2)C1,35
959,O=C(c1cc[nH]n1)N1CCC[C@H](N2CCNC2=O)C1,35
960,CCOCCOc1ccc(C(F)(F)F)cc1N,74
961,O=C(NCCNc1ncccc1C(F)(F)F)C1CC1,74
962,CNC(=O)c1cc(-c2ccc(C(F)(F)F)cc2)on1,74
963,CNC(=O)C(C)NC(=O)c1ccccc1OC(F)F,74
964,Cc1cc(-c2nnc(NC(=O)NC3CC3)o2)c(C)o1,63
965,CCc1onc(C)c1NC(=O)CCc1nnc(-c2ccco2)o1,63
966,CCN(Cc1cccnc1)C(=O)CC(C)NC(=O)c1ccco1,63
967,CN1C(=O)C(CC(=O)NCc2ccco2)Sc2ncccc21,63
968,Cc1nn(CCCCNC(=O)c2cccn(C)c2=O)c(C)c1Cl,179
969,CC1(Cn2cccc(C(=O)NCc3ccc(F)cc3Cl)c2=O)COC1,179
970,CCNC(=O)c1ccc(Cl)cc1NC(=O)c1cnccn1,179
971,CN(C)C(=O)CCCc1nc2cc(Cl)ccc2c(=O)n1C,179
972,Cc1ccc(C(C)NC(=O)c2c(F)cccc2Cl)o1,171
973,CC(=O)N1CCc2cc(CNC(=O)c3cc(C)oc3C)ccc21,171
974,CNC(=O)c1cc(Br)ccc1NC(=O)c1ccco1,171
975,O=C(NCCNC(=O)N1CCc2ccccc21)c1ccco1,171
976,Cc1ccnc(CC(C)N(CC(N)=O)C2CCCC2)c1,249
977,CCC(C(N)=O)N1CC(=O)Nc2cc(F)c(F)cc21,249
978,NC(=O)Cc1noc(C2COCC(=O)N2Cc2ccccc2)n1,249
979,NC(=O)c1n[nH]c2ccc(NC(=O)Cc3cccnc3)cc12,249
980,CCCC(CO)NCc1cccc(-c2ccc(OC)cc2)n1,185
981,CCn1nccc1CNc1ccccc1NC(=O)OC(C)(C)C,185
982,Cc1ccc(NC(=O)c2cnc(C)cn2)cc1,185
983,CC(NC(=O)C1Cc2ccccc2O1)c1ccncc1,185
984,COc1cc2nc[nH]c2cc1OCC(O)(CC(C)C)C(F)(F)F,157
985,Cc1nc(CNc2cc(C(F)(F)F)cc3cccnc23)no1,157
986,O=C(Nc1cccc(C(F)(F)F)c1)c1cccc2nncn12,157
987,CC(Sc1nc2cc(Cl)ccc2[nH]1)C(=O)NCC(F)(F)F,157
988,CC(C)C[C@H]1CN(C(=O)c2cc(-c3ccccc3)on2)CCO1,59
989,COc1ccc2[nH]cc(CC(=O)N3CCOCC3)c2c1,59
990,CC(Nc1cccc(SC(F)F)c1)C(=O)N1CCOCC1,59
991,C[C@H]1CN(c2ccc(NC(=O)CC(C)(C)C)cc2Cl)CCO1,59
992,Nc1c(-c2ccccc2)nsc1C(=O)Nc1nccs1,144
993,O=C(Nc1ccc(F)c(F)c1)c1csc(-n2cccc2)n1,144
994,CN(C)C(=O)c1sc(-c2ccco2)nc1-c1ccccc1,144
995,O=C(Cc1n[nH]c(=O)c2ccccc12)Nc1nc2ccc(F)cc2s1,144
996,COc1ccc(Cn2nccc2NC(=O)NCc2ncn(C)n2)c(C)c1,128
997,CNC(=O)c1ccc(Cl)c(NC(=O)NCc2ccn(C)c2)c1,128
998,CC(Cc1ccccc1F)NC(=O)Nc1cccn(C)c1=O,128
999,CC(NC(=O)N(C)Cc1ccccn1)C(=O)NCc1ccccc1,128
